Frame	Time	R_HLE X	R_HLE Y	R_HLE Z	R_HEAD X	R_HEAD Y	R_HEAD Z	RIAS X	RIAS Y	RIAS Z	RIPS X	RIPS Y	RIPS Z	LIPS X	LIPS Y	LIPS Z	L_FM2 X	L_FM2 Y	L_FM2 Z	SJN X	SJN Y	SJN Z	L_FLE X	L_FLE Y	L_FLE Z	R_FLE X	R_FLE Y	R_FLE Z	L_FCC X	L_FCC Y	L_FCC Z	L_HEAD X	L_HEAD Y	L_HEAD Z	L_FAL X	L_FAL Y	L_FAL Z	R_HM2 X	R_HM2 Y	R_HM2 Z	SGL X	SGL Y	SGL Z	R_FCC X	R_FCC Y	R_FCC Z	R_FAL X	R_FAL Y	R_FAL Z	LIAS X	LIAS Y	LIAS Z	L_HM2 X	L_HM2 Y	L_HM2 Z	L_HLE X	L_HLE Y	L_HLE Z	SXS X	SXS Y	SXS Z	R_FM2 X	R_FM2 Y	R_FM2 Z	
1106	2.76250	236.941	600.826	992.008	109.023	438.661	1486.454	84.667	438.243	885.949	231.702	389.397	946.990	215.974	219.376	933.629	458.142	182.854	294.771	10.294	344.887	1199.093	88.324	134.251	419.763	-25.704	380.486	436.420	445.648	228.388	466.066	130.567	250.754	1487.323	434.626	172.618	407.827	15.342	549.706	872.531	-10.267	338.368	1552.637	187.520	338.639	67.679	122.413	369.321	57.527	63.512	194.299	873.884	161.205	45.562	810.303	229.529	11.238	1090.171	-13.518	327.633	1062.604	-9.125	290.837	46.717
1107	2.76500	221.661	601.734	989.349	98.112	438.666	1485.876	74.223	438.961	884.068	221.510	388.649	945.945	205.599	219.699	932.771	438.503	182.747	289.518	-0.755	344.180	1198.441	71.234	134.606	419.926	-30.664	380.817	433.514	429.956	228.276	460.908	119.711	250.602	1486.583	417.720	172.561	402.750	1.189	549.443	868.947	-21.031	338.197	1552.105	187.313	338.333	68.001	122.438	369.116	57.465	52.878	194.913	872.523	156.974	44.224	807.505	220.525	12.081	1088.814	-24.655	327.656	1061.621	-9.542	291.324	46.349
1108	2.76750	206.416	602.663	987.187	87.338	438.537	1485.422	67.042	441.538	882.278	211.352	387.846	945.071	195.248	220.087	931.930	419.038	182.581	284.090	-11.782	343.361	1198.064	53.914	134.984	420.759	-35.506	381.368	430.623	414.472	228.266	455.593	108.836	250.494	1485.849	400.732	172.618	397.668	-12.935	549.053	865.604	-31.729	338.033	1551.600	187.126	337.951	68.435	122.597	368.962	57.511	42.202	195.526	871.287	152.729	42.920	805.062	211.407	12.918	1087.834	-35.799	327.586	1060.920	-9.892	291.837	45.868
1109	2.77000	191.157	603.517	985.449	76.527	438.412	1485.037	56.866	442.560	880.877	201.207	386.999	944.427	184.803	220.555	931.661	399.390	182.638	278.454	-22.847	342.580	1197.749	36.764	135.498	421.590	-40.010	382.197	427.751	398.460	228.052	450.237	98.193	250.429	1485.327	383.662	172.701	392.364	-27.357	548.957	862.786	-42.465	337.749	1551.214	186.973	337.562	68.971	122.678	368.819	57.575	31.528	196.051	870.263	148.425	41.733	803.008	202.417	13.826	1087.102	-46.854	327.409	1060.384	-10.061	292.209	45.581
1110	2.77250	175.885	604.422	984.194	65.760	438.265	1484.791	46.847	443.836	879.822	190.823	386.162	943.898	174.399	221.027	931.419	379.624	182.685	272.897	-33.817	341.967	1197.461	19.728	136.091	422.686	-44.158	382.991	424.845	382.859	228.067	444.450	87.487	250.340	1484.756	366.509	172.786	386.989	-41.464	548.431	860.533	-53.147	337.473	1550.963	186.721	337.277	69.539	122.669	368.683	57.605	20.775	196.570	869.355	144.173	40.737	801.246	194.089	14.716	1086.838	-57.963	327.120	1060.154	-10.112	292.253	45.509
1111	2.77500	160.540	605.127	983.395	55.057	438.083	1484.630	39.848	446.101	878.814	180.435	385.431	943.842	163.860	221.566	931.427	359.627	182.743	267.150	-44.829	341.473	1197.255	2.734	136.664	424.070	-48.053	383.740	421.841	366.842	228.151	438.025	76.739	250.171	1484.258	349.393	173.076	381.491	-55.584	547.767	858.930	-63.795	337.267	1550.903	186.386	337.193	69.994	122.549	368.521	57.578	10.042	196.951	868.587	139.906	39.893	799.860	185.427	15.654	1086.778	-68.956	326.783	1059.860	-10.118	292.050	45.677
1112	2.77750	145.490	605.907	983.027	44.410	437.918	1484.684	29.666	447.167	878.392	169.774	384.848	943.720	153.351	222.101	931.619	339.448	182.741	261.422	-55.466	341.055	1197.249	-14.143	137.282	425.881	-51.731	384.486	418.724	351.230	228.559	432.326	66.017	249.947	1484.063	332.301	173.478	375.904	-69.646	547.060	857.836	-74.473	337.007	1550.854	186.057	337.050	70.493	122.258	368.344	57.511	-0.826	197.288	868.027	135.426	39.145	798.939	176.749	16.484	1087.014	-79.934	326.362	1059.864	-10.036	291.735	45.841
1113	2.78000	130.574	606.717	982.976	33.740	437.733	1484.895	19.612	448.119	878.057	158.444	384.501	943.570	142.738	222.595	931.919	319.271	182.968	255.785	-66.304	340.801	1197.462	-30.901	137.936	427.828	-55.253	385.288	415.872	335.425	229.075	426.325	55.423	249.785	1484.020	315.018	173.832	370.281	-83.647	546.254	857.379	-85.034	336.741	1551.120	185.673	336.777	71.179	121.875	368.106	57.391	-11.704	197.596	867.629	130.923	38.570	798.320	168.350	17.282	1087.633	-90.793	325.856	1060.036	-10.009	291.533	45.926
1114	2.78250	115.930	607.440	983.437	23.066	437.489	1484.989	9.417	449.177	877.775	147.621	384.231	944.084	132.140	223.096	932.282	298.858	182.770	250.056	-77.101	340.540	1197.953	-47.932	138.150	430.302	-58.553	386.098	412.984	319.477	229.627	420.068	44.773	249.594	1484.106	297.775	174.293	364.630	-97.624	545.426	857.563	-95.558	336.491	1551.411	185.350	336.614	71.857	121.437	367.753	57.216	-22.602	197.811	867.441	126.285	38.155	798.098	160.040	18.021	1088.426	-101.593	325.321	1060.387	-10.068	291.449	45.931
1115	2.78500	101.558	608.196	984.282	12.544	437.281	1485.520	-0.880	449.961	877.849	136.565	384.025	944.636	121.424	223.469	932.758	278.340	183.314	243.851	-88.003	340.256	1198.446	-64.341	138.886	432.701	-61.773	386.845	410.037	303.577	230.181	413.564	33.907	249.196	1484.404	280.443	174.834	358.735	-111.400	544.716	858.681	-106.108	336.128	1551.830	185.022	336.407	72.640	121.081	367.406	57.216	-33.544	198.035	867.591	121.519	37.984	798.287	151.986	18.781	1089.474	-112.382	324.722	1060.861	-10.182	291.515	45.834
1116	2.78750	87.374	608.925	985.324	2.033	437.061	1486.191	-11.603	450.657	878.169	125.460	384.014	945.304	110.211	223.641	933.428	257.926	183.791	238.018	-98.938	339.811	1199.202	-80.385	139.810	435.110	-64.848	387.501	407.111	287.422	230.962	406.927	23.717	249.098	1484.816	263.070	175.473	352.735	-125.201	543.686	860.146	-116.579	335.957	1552.532	184.832	336.256	73.777	120.869	366.995	57.346	-44.809	198.090	868.028	116.332	37.980	798.703	143.924	19.416	1090.792	-123.090	324.095	1061.441	-10.272	291.641	45.679
1117	2.79000	73.667	609.672	986.692	-8.454	436.734	1486.873	-22.395	451.176	878.301	114.154	383.966	946.066	99.272	223.845	934.147	237.312	184.177	232.122	-109.867	339.362	1200.108	-96.510	140.507	437.722	-67.785	388.008	404.306	271.127	231.591	400.099	13.192	248.836	1485.562	245.475	176.077	346.708	-138.828	542.604	862.238	-127.028	335.765	1553.198	184.655	335.657	74.897	120.798	366.638	57.680	-55.692	198.304	868.693	111.158	38.078	799.531	136.265	20.026	1092.142	-133.880	323.362	1062.202	-10.361	291.733	45.496
1118	2.79250	60.200	610.376	988.174	-18.924	436.469	1487.726	-33.735	451.438	878.737	102.796	384.187	947.003	88.243	224.153	934.938	216.523	184.584	226.306	-120.801	338.729	1201.117	-112.266	140.987	440.374	-70.731	388.359	401.727	254.761	232.393	393.190	2.625	248.543	1486.314	227.781	176.734	340.483	-152.354	541.535	864.966	-137.520	335.436	1554.131	184.422	335.002	75.963	120.952	366.295	58.149	-66.427	198.692	869.379	105.686	38.367	800.721	128.499	20.586	1093.816	-144.741	322.665	1063.173	-10.425	291.749	45.387
1119	2.79500	47.043	611.089	990.005	-29.274	436.168	1488.661	-44.952	451.680	879.167	91.300	384.416	947.991	77.084	224.320	935.830	195.428	185.017	220.519	-131.746	338.082	1202.245	-127.926	141.786	443.162	-73.704	388.491	399.470	238.263	233.238	386.137	-8.218	247.995	1487.246	210.087	177.455	334.141	-165.747	540.151	868.153	-147.896	335.256	1555.095	184.131	334.574	77.529	121.102	365.986	58.842	-77.206	198.809	870.383	100.159	38.803	802.175	120.989	21.098	1095.619	-155.656	321.889	1064.177	-10.481	291.600	45.300
1120	2.79750	34.151	611.861	991.951	-39.633	435.872	1489.768	-56.721	451.641	880.008	79.746	384.615	949.179	65.853	224.623	936.809	174.380	185.646	214.603	-142.759	337.333	1203.489	-143.324	142.567	445.718	-76.748	388.576	397.354	221.880	233.983	379.296	-18.259	247.865	1488.324	192.120	178.229	327.786	-178.954	538.796	871.713	-158.314	334.927	1556.218	183.871	334.056	78.866	121.109	365.778	59.774	-88.356	198.857	871.607	94.294	39.514	803.867	113.481	21.651	1097.635	-166.674	321.092	1065.551	-10.513	291.339	45.298
1121	2.80000	21.579	612.590	994.083	-49.923	435.521	1490.999	-68.028	451.654	880.750	67.928	385.055	950.418	54.543	224.836	937.919	153.139	186.461	208.781	-153.765	336.581	1204.927	-158.500	143.485	448.415	-80.142	388.388	395.900	205.319	234.586	372.165	-28.588	247.530	1489.633	174.099	179.099	321.383	-191.921	537.427	875.761	-168.692	334.626	1557.370	183.452	333.846	80.524	120.880	365.644	60.653	-99.769	198.759	872.980	88.270	40.223	805.761	106.106	22.070	1099.742	-177.657	320.251	1066.974	-10.487	291.072	45.214
1122	2.80250	9.202	613.461	996.287	-60.193	435.167	1492.246	-79.450	451.663	881.618	56.195	385.428	951.733	43.168	225.041	939.186	131.788	187.358	202.917	-164.752	335.721	1206.507	-173.604	144.298	451.009	-83.638	388.164	395.071	188.294	235.706	364.604	-39.055	247.212	1490.844	155.759	179.938	314.820	-204.831	536.123	880.104	-179.038	334.444	1558.580	182.989	333.747	82.171	120.487	365.587	61.640	-111.008	198.809	874.462	82.099	41.119	807.946	98.793	22.616	1102.131	-188.799	319.367	1068.622	-10.486	290.863	45.163
1123	2.80500	-3.017	614.267	998.661	-70.502	434.796	1493.720	-91.632	451.298	882.905	44.252	385.998	952.982	31.721	225.287	940.438	110.171	188.164	197.277	-175.779	334.775	1208.221	-188.341	144.862	453.925	-87.720	387.740	395.072	171.342	236.828	357.025	-49.412	246.836	1492.178	137.497	180.884	308.234	-217.521	534.817	884.749	-189.441	334.070	1559.969	182.571	334.719	84.302	119.962	365.611	62.710	-122.536	198.684	876.193	75.581	42.136	810.275	91.627	23.141	1104.586	-199.968	318.520	1070.329	-10.494	290.695	45.114
1124	2.80750	-15.000	615.124	1001.272	-80.774	434.492	1495.152	-103.957	450.879	884.236	32.293	386.574	954.662	20.136	225.409	941.770	89.283	189.455	191.459	-186.802	333.860	1210.148	-203.156	145.761	456.702	-91.909	387.345	395.367	154.076	237.456	349.851	-59.763	246.325	1493.692	118.919	181.794	301.628	-230.000	533.580	889.454	-199.747	333.836	1561.278	181.828	334.877	86.749	119.384	365.664	63.980	-133.860	198.770	877.884	69.020	43.271	812.788	84.527	23.648	1107.372	-211.252	317.642	1072.279	-10.533	290.610	45.009
1125	2.81000	-26.885	616.103	1003.905	-91.035	434.061	1496.639	-115.767	450.491	885.533	20.000	387.309	956.122	8.561	225.673	943.323	67.702	190.728	185.761	-197.797	332.898	1212.099	-217.814	146.603	459.293	-96.330	386.853	396.085	136.835	238.205	342.306	-70.046	246.024	1495.163	100.219	182.725	295.040	-242.469	532.194	894.570	-210.086	333.394	1562.755	181.129	335.419	88.996	118.837	365.884	65.435	-145.386	198.749	879.817	62.277	44.428	815.516	77.369	24.233	1110.158	-222.581	316.659	1074.372	-10.556	290.486	44.839
1126	2.81250	-38.566	616.981	1006.621	-101.289	433.607	1498.224	-127.890	449.985	886.820	7.686	387.995	957.698	-3.135	225.792	944.941	45.651	192.114	180.162	-208.791	331.865	1214.208	-232.297	147.322	462.323	-100.758	386.488	397.091	119.382	238.982	334.700	-80.357	245.624	1496.828	81.480	183.697	288.311	-254.700	530.758	899.795	-220.395	333.080	1564.311	180.194	335.942	91.749	118.178	366.168	67.139	-156.971	198.712	881.923	55.274	45.652	818.489	70.279	24.736	1113.154	-233.868	315.783	1076.460	-10.631	290.416	44.688
1127	2.81500	-50.149	617.923	1009.570	-111.552	433.240	1499.947	-140.348	449.332	888.167	-4.468	389.028	959.314	-14.924	225.956	946.562	23.465	193.600	174.641	-219.755	330.961	1216.357	-246.614	148.323	464.921	-104.952	386.480	398.013	101.813	239.692	327.239	-90.619	245.205	1498.484	62.373	184.650	281.739	-266.812	529.264	905.250	-230.730	332.685	1566.026	178.917	336.819	94.835	117.434	366.691	69.106	-168.537	198.721	883.928	48.372	47.022	821.487	63.172	25.334	1116.230	-245.321	314.838	1078.757	-10.695	290.301	44.521
1128	2.81750	-61.655	618.890	1012.559	-121.808	432.791	1501.603	-153.158	448.661	888.955	-16.842	389.867	961.138	-26.676	226.074	948.315	0.692	195.233	169.333	-230.682	329.981	1218.613	-261.062	149.346	467.534	-109.085	386.538	398.957	84.192	240.705	319.638	-100.896	244.731	1500.248	43.233	185.687	275.022	-278.698	527.859	910.784	-240.984	332.298	1567.684	177.790	337.744	97.826	116.601	367.271	71.360	-179.983	198.777	886.060	41.029	48.310	824.720	55.897	25.898	1119.542	-256.791	313.928	1081.108	-10.731	290.210	44.391
1129	2.82000	-73.133	619.892	1015.669	-132.017	432.394	1503.388	-165.872	447.804	890.003	-29.367	390.993	962.856	-38.349	226.170	950.057	-21.876	196.886	164.036	-241.475	329.139	1220.892	-274.948	150.297	470.129	-113.079	386.870	399.920	66.110	241.374	312.003	-111.204	244.314	1501.954	23.902	186.745	268.238	-290.493	526.352	916.106	-251.215	331.930	1569.474	176.393	338.596	101.190	115.678	368.064	73.836	-191.549	198.713	888.228	33.818	49.796	827.987	48.839	26.639	1122.874	-268.228	313.008	1083.511	-10.685	290.082	44.272
1130	2.82250	-84.465	620.805	1018.937	-142.208	431.911	1505.191	-178.428	447.134	891.022	-41.892	392.043	964.568	-50.018	226.378	951.959	-45.752	198.735	159.167	-252.452	328.220	1223.324	-288.786	151.139	472.733	-117.006	387.392	401.013	48.207	241.964	304.301	-121.444	243.835	1503.845	4.423	187.816	261.437	-301.933	525.325	921.954	-261.463	331.468	1571.258	174.699	339.637	104.881	114.611	368.893	76.504	-202.920	198.658	890.408	26.387	51.237	831.330	41.820	27.382	1126.324	-279.618	312.067	1085.993	-10.779	290.009	44.219
1131	2.82500	-95.832	621.824	1022.253	-152.444	431.427	1507.050	-191.354	446.192	892.108	-54.560	393.264	966.191	-61.818	226.659	954.115	-68.357	200.498	154.199	-263.362	327.278	1225.664	-302.441	151.943	475.294	-120.950	388.049	402.075	30.222	242.754	296.571	-132.044	243.060	1505.648	-15.728	188.877	254.841	-313.552	524.039	927.674	-271.692	331.063	1573.059	172.833	340.726	108.769	113.261	369.857	79.504	-214.555	198.509	892.765	18.743	52.570	834.902	34.527	28.181	1129.730	-290.973	311.249	1088.363	-11.022	289.995	44.157
1132	2.82750	-107.081	622.717	1025.692	-162.655	430.953	1508.956	-202.725	446.268	892.694	-67.482	394.523	968.010	-73.534	226.921	956.137	-91.397	202.423	149.233	-274.265	326.420	1228.075	-315.855	152.945	477.802	-124.690	389.037	403.245	11.851	243.426	288.760	-142.356	242.557	1507.565	-35.646	190.094	248.021	-325.021	522.859	933.497	-281.937	330.619	1574.990	170.727	341.864	112.659	111.664	370.965	82.582	-226.065	198.430	895.040	10.882	53.837	838.573	27.194	28.935	1133.327	-302.279	310.467	1090.877	-11.216	289.836	43.977
1133	2.83000	-118.395	623.727	1029.253	-172.942	430.408	1510.811	-215.795	445.755	892.852	-78.881	396.229	969.888	-85.130	227.168	958.100	-114.819	204.192	144.645	-285.097	325.480	1230.518	-329.181	153.707	480.190	-128.525	390.240	404.553	-7.070	244.075	281.049	-152.654	242.060	1509.361	-55.723	191.254	241.208	-336.392	521.665	939.310	-292.198	330.165	1576.971	168.325	343.328	116.878	109.881	372.130	85.797	-237.412	198.548	897.470	3.224	55.261	842.271	19.729	29.736	1137.068	-313.479	309.764	1093.433	-11.565	289.861	44.078
1134	2.83250	-129.602	624.702	1032.796	-183.131	429.924	1512.718	-228.670	444.877	894.848	-91.860	397.627	971.584	-96.738	227.495	960.345	-138.229	206.307	139.997	-295.970	324.680	1232.971	-342.421	154.598	482.650	-132.512	391.638	406.213	-26.041	244.814	273.371	-162.512	241.768	1511.290	-75.947	192.491	234.514	-347.772	520.437	945.005	-302.410	329.638	1578.854	165.652	344.772	121.170	107.916	373.418	89.197	-249.008	198.532	900.004	-4.661	56.274	846.275	12.316	30.653	1140.672	-324.639	309.070	1095.898	-12.068	290.193	44.077
1135	2.83500	-140.796	625.684	1036.530	-193.318	429.382	1514.732	-241.480	444.193	896.264	-104.837	399.053	973.300	-108.206	227.983	962.345	-161.583	208.339	135.513	-306.821	323.920	1235.568	-355.583	155.299	485.048	-136.683	393.240	408.168	-45.221	245.337	265.242	-172.777	241.217	1513.149	-96.383	193.733	227.802	-359.224	519.025	950.866	-312.606	329.191	1580.792	162.598	346.320	125.892	105.643	374.711	92.747	-260.364	198.365	902.474	-12.566	58.062	849.706	4.842	31.724	1144.334	-335.660	308.494	1098.557	-12.121	289.866	44.130
1136	2.83750	-152.005	626.580	1040.161	-203.609	428.773	1516.702	-254.298	443.298	897.971	-117.782	400.541	975.078	-119.629	228.366	964.500	-184.787	210.097	131.546	-317.688	323.154	1238.103	-368.392	156.137	487.209	-141.041	394.900	410.587	-64.189	246.202	257.359	-183.055	240.712	1514.979	-116.937	195.053	221.149	-370.358	517.946	956.738	-322.893	328.623	1582.813	159.514	347.812	130.269	103.209	376.054	96.425	-272.096	198.533	905.196	-20.788	59.425	853.248	-2.785	32.696	1147.975	-346.669	308.048	1101.091	-12.538	289.984	44.189
1137	2.84000	-163.270	627.523	1044.006	-213.809	428.317	1518.628	-267.054	442.474	899.561	-130.904	402.055	977.055	-131.081	228.708	966.628	-208.395	212.154	127.346	-328.480	322.535	1240.645	-381.329	156.862	489.414	-145.578	396.722	413.253	-83.630	246.982	249.510	-193.439	240.090	1516.868	-138.167	196.143	214.527	-381.398	516.848	962.556	-333.115	328.128	1584.790	155.948	349.342	135.013	100.435	377.550	100.202	-283.683	198.627	907.829	-28.844	60.847	856.861	-10.649	33.618	1151.837	-357.605	307.668	1103.511	-13.020	290.118	44.205
1138	2.84250	-174.439	628.518	1047.777	-224.145	427.700	1520.450	-279.818	441.657	901.032	-144.965	403.002	978.496	-142.376	229.324	968.908	-232.200	214.323	123.579	-339.307	321.969	1243.168	-393.801	157.690	491.423	-150.360	398.595	415.976	-103.733	247.956	241.511	-203.819	239.464	1518.660	-159.077	197.532	207.995	-392.382	515.751	968.298	-343.389	327.565	1586.774	152.044	350.760	139.724	97.322	378.960	104.001	-295.767	198.228	910.452	-36.937	62.243	860.550	-18.377	34.735	1155.506	-368.559	307.262	1105.962	-13.387	290.198	44.319
1139	2.84500	-185.414	629.396	1051.580	-234.390	427.110	1522.338	-292.668	440.876	902.501	-158.186	404.401	980.260	-153.623	229.814	970.893	-256.075	216.605	119.969	-350.089	321.381	1245.658	-406.259	158.468	493.270	-155.317	400.479	418.795	-123.380	248.884	233.854	-214.049	238.940	1520.481	-179.991	198.903	201.725	-403.312	514.695	973.987	-353.633	326.968	1588.693	148.018	352.532	144.563	93.982	380.432	107.799	-306.778	198.617	912.951	-45.061	63.595	864.206	-26.395	35.875	1159.248	-379.489	306.924	1108.400	-14.026	290.432	44.454
1140	2.84750	-196.649	630.376	1055.526	-244.690	426.560	1524.260	-305.569	440.057	904.005	-171.715	405.721	981.923	-164.816	230.310	973.101	-280.361	219.115	116.354	-360.827	320.934	1248.112	-418.424	159.343	495.106	-160.475	402.476	421.744	-143.399	249.861	226.129	-224.421	238.327	1522.191	-201.256	200.320	195.595	-414.158	513.764	979.697	-363.923	326.407	1590.652	143.549	354.079	149.331	90.341	382.049	111.681	-318.332	198.733	915.585	-53.333	64.960	867.791	-34.342	37.077	1162.982	-390.426	306.646	1110.779	-14.659	290.695	44.597
1141	2.85000	-207.723	631.275	1059.375	-255.001	425.947	1526.119	-318.347	439.171	905.553	-184.921	407.138	983.575	-176.001	230.866	975.515	-304.278	221.229	112.923	-371.618	320.403	1250.591	-430.419	160.131	496.703	-165.632	404.549	424.721	-163.413	251.134	218.851	-234.849	237.676	1523.953	-222.734	201.767	189.567	-425.012	512.794	985.279	-374.225	325.813	1592.560	138.750	356.102	154.277	86.310	383.725	115.560	-330.097	198.688	918.256	-61.671	66.271	871.443	-42.468	38.298	1166.795	-401.291	306.435	1113.146	-15.361	291.070	44.792
1142	2.85250	-218.906	632.196	1063.284	-265.317	425.378	1527.922	-331.211	438.346	906.990	-197.255	408.037	985.425	-187.051	231.525	977.362	-328.279	223.323	109.850	-382.361	319.938	1253.057	-442.157	160.988	498.148	-171.036	406.596	427.706	-183.881	252.298	211.240	-245.265	237.090	1525.655	-244.298	203.239	183.658	-435.765	511.860	990.809	-384.488	325.268	1594.410	133.706	357.699	159.249	82.981	384.292	119.291	-341.611	198.759	920.840	-70.145	67.534	874.913	-50.781	39.509	1170.450	-412.233	306.160	1115.478	-16.097	291.536	45.109
1143	2.85500	-230.099	633.153	1067.043	-275.650	424.837	1529.734	-344.031	437.520	908.479	-210.647	409.340	986.963	-198.139	232.125	979.340	-352.389	225.093	107.086	-393.268	319.354	1255.461	-453.943	161.747	499.668	-176.485	408.621	430.858	-204.441	253.337	203.604	-255.708	236.505	1527.338	-265.839	204.651	177.863	-446.477	510.979	996.298	-394.827	324.592	1596.223	128.268	359.514	164.201	78.471	385.945	123.142	-353.157	198.735	923.425	-78.588	68.837	878.409	-59.167	40.830	1174.063	-423.105	305.911	1117.805	-16.918	291.608	45.323
1144	2.85750	-241.189	634.106	1070.922	-286.013	424.198	1531.507	-356.665	436.808	909.949	-223.345	410.110	988.856	-209.226	232.769	981.553	-376.404	227.069	104.430	-403.956	318.940	1257.829	-465.473	162.523	500.919	-182.202	410.696	434.006	-225.237	254.663	196.289	-266.103	235.878	1528.976	-287.556	206.116	172.308	-457.150	510.104	1001.635	-405.090	323.988	1598.075	122.436	361.213	169.264	73.670	387.561	127.059	-364.753	198.636	925.950	-87.084	70.104	881.902	-67.744	42.061	1177.726	-434.000	305.712	1119.991	-18.345	292.394	45.956
1145	2.86000	-252.274	635.074	1074.651	-296.377	423.600	1533.283	-369.419	436.139	911.350	-237.633	411.967	990.175	-220.292	233.391	983.486	-400.434	228.675	102.070	-414.673	318.588	1260.213	-476.838	163.224	502.132	-188.152	412.690	437.274	-246.603	256.359	189.043	-276.504	235.227	1530.525	-309.724	207.799	166.986	-467.767	509.316	1006.988	-415.476	323.390	1599.834	116.341	363.070	174.640	68.726	389.222	131.069	-376.192	198.518	928.496	-95.412	71.498	885.195	-76.340	43.340	1181.320	-444.894	305.438	1122.180	-19.532	292.759	46.806
1146	2.86250	-263.303	636.039	1078.456	-306.782	423.019	1534.949	-382.035	435.563	912.704	-249.711	412.539	991.738	-231.308	234.158	985.364	-424.552	230.307	99.990	-425.376	318.217	1262.465	-488.280	163.905	503.339	-194.205	414.709	440.502	-267.841	257.582	181.524	-286.832	234.731	1532.054	-331.528	209.268	161.799	-478.367	508.559	1012.167	-425.847	322.762	1601.512	110.274	364.849	179.878	63.636	390.749	135.085	-387.639	198.401	931.126	-103.315	73.079	888.174	-84.423	45.167	1184.832	-455.729	305.263	1124.299	-20.950	293.200	47.568
1147	2.86500	-274.394	636.916	1082.141	-317.119	422.538	1536.622	-394.644	435.164	914.189	-260.854	412.796	993.263	-242.359	234.962	986.940	-448.577	231.795	98.012	-436.093	317.862	1264.701	-499.490	164.564	504.392	-200.506	416.646	443.761	-289.342	259.291	174.760	-297.686	233.804	1533.421	-353.563	210.658	156.930	-488.883	507.867	1017.284	-436.158	322.192	1603.101	104.099	366.535	185.178	58.429	392.115	139.228	-399.027	198.111	933.526	-112.325	74.188	891.515	-93.096	46.517	1188.340	-466.639	304.979	1126.399	-22.957	293.920	48.721
1148	2.86750	-285.472	637.880	1085.769	-327.603	421.918	1538.117	-407.108	434.761	915.574	-272.201	412.939	995.341	-253.352	235.804	988.705	-472.451	233.142	96.369	-446.799	317.587	1266.890	-510.620	165.252	505.460	-207.190	418.433	446.938	-310.865	260.658	167.927	-308.213	233.120	1534.785	-375.547	212.142	152.114	-499.489	506.969	1022.082	-446.577	321.426	1604.598	97.938	368.250	190.719	53.088	393.468	143.516	-410.266	197.901	935.797	-121.307	75.302	894.539	-101.548	48.165	1191.746	-477.557	304.743	1128.356	-25.307	294.814	49.959
1149	2.87000	-296.450	638.809	1089.303	-337.992	421.272	1539.644	-419.493	434.414	917.120	-284.298	413.552	996.444	-264.740	236.149	990.298	-496.192	234.440	94.906	-457.577	317.203	1268.999	-521.519	165.888	506.250	-213.990	420.224	450.079	-332.564	262.288	161.458	-318.619	232.606	1536.106	-397.438	213.327	147.619	-509.974	506.323	1026.996	-456.991	320.845	1606.077	92.050	369.794	196.089	47.766	394.729	148.094	-421.611	197.595	938.115	-130.549	76.376	897.602	-110.427	49.646	1195.138	-488.408	304.512	1130.194	-27.496	295.839	51.454
1150	2.87250	-307.482	639.739	1092.855	-348.461	420.664	1541.001	-431.885	434.223	918.594	-295.983	413.905	997.793	-275.894	236.716	991.964	-519.984	235.548	93.682	-468.289	316.908	1270.924	-532.506	166.490	506.961	-221.173	421.764	453.098	-354.312	263.711	155.096	-329.120	231.999	1537.265	-419.825	214.869	143.352	-520.319	505.763	1031.697	-467.456	320.252	1607.403	85.867	371.250	201.893	42.469	396.116	153.060	-432.815	197.310	940.289	-139.811	77.395	900.541	-119.203	51.072	1198.448	-499.368	304.276	1132.009	-29.607	297.052	52.920
1151	2.87500	-318.354	640.726	1096.278	-358.996	420.062	1542.369	-444.079	434.103	920.192	-307.750	414.295	999.148	-287.003	237.313	993.493	-543.741	236.544	92.821	-479.092	316.521	1272.833	-543.356	167.118	507.512	-228.771	423.145	455.933	-376.269	265.271	149.137	-339.589	231.443	1538.369	-442.030	216.236	139.360	-531.294	505.152	1036.220	-477.933	319.593	1608.645	80.107	372.398	207.655	37.325	397.448	158.115	-443.976	197.034	942.290	-149.180	78.378	903.410	-128.038	52.660	1201.674	-510.319	304.052	1133.689	-31.255	298.707	54.477
1152	2.87750	-329.243	641.693	1099.610	-369.475	419.571	1543.549	-456.184	434.112	921.653	-319.231	414.734	1000.505	-298.212	237.707	994.817	-567.353	237.432	92.221	-489.880	316.234	1274.633	-554.043	167.796	507.862	-236.770	424.309	458.688	-398.370	266.932	143.005	-350.090	230.868	1539.367	-464.184	217.528	135.443	-541.601	504.710	1040.470	-488.472	318.973	1609.767	74.079	373.390	213.713	32.172	398.851	163.654	-455.070	196.737	944.141	-158.604	79.287	906.271	-137.003	54.115	1204.841	-521.335	303.787	1135.203	-32.761	300.835	56.172
1153	2.88000	-340.123	642.658	1102.959	-380.063	418.988	1544.583	-468.134	434.104	923.251	-330.463	414.941	1001.887	-309.466	238.145	996.178	-590.904	238.296	91.963	-500.724	315.899	1276.289	-564.390	168.532	507.975	-245.180	425.273	461.271	-420.494	268.632	137.747	-360.622	230.312	1540.406	-486.425	218.670	131.852	-551.859	504.336	1044.729	-498.986	318.320	1610.852	67.978	374.355	220.063	27.063	400.348	169.227	-466.089	196.411	945.908	-168.188	80.134	908.922	-145.986	55.631	1207.800	-532.339	303.659	1136.654	-34.506	303.845	58.287
