Frame	Time	R_HLE X	R_HLE Y	R_HLE Z	R_HEAD X	R_HEAD Y	R_HEAD Z	RIAS X	RIAS Y	RIAS Z	RIPS X	RIPS Y	RIPS Z	LIPS X	LIPS Y	LIPS Z	L_FM2 X	L_FM2 Y	L_FM2 Z	SJN X	SJN Y	SJN Z	L_FLE X	L_FLE Y	L_FLE Z	R_FLE X	R_FLE Y	R_FLE Z	L_FCC X	L_FCC Y	L_FCC Z	L_HEAD X	L_HEAD Y	L_HEAD Z	L_FAL X	L_FAL Y	L_FAL Z	R_HM2 X	R_HM2 Y	R_HM2 Z	SGL X	SGL Y	SGL Z	R_FCC X	R_FCC Y	R_FCC Z	R_FAL X	R_FAL Y	R_FAL Z	LIAS X	LIAS Y	LIAS Z	L_HM2 X	L_HM2 Y	L_HM2 Z	L_HLE X	L_HLE Y	L_HLE Z	SXS X	SXS Y	SXS Z	R_FM2 X	R_FM2 Y	R_FM2 Z	
1212	3.02750	107.908	693.080	1027.410	-34.232	380.844	1475.399	34.886	461.751	864.646	174.076	404.455	933.781	157.116	236.398	922.867	423.623	177.244	322.725	-34.163	349.364	1190.632	39.124	145.267	409.456	-68.609	402.070	418.092	388.963	238.348	487.394	107.748	258.692	1472.043	382.965	177.028	432.601	-111.509	597.709	907.010	-63.622	214.985	1486.229	175.471	333.619	73.554	112.012	371.355	58.313	3.527	220.009	854.090	-219.388	313.090	1108.359	-167.780	97.864	1289.583	-64.364	344.170	1055.175	-24.013	307.469	45.618
1213	3.03000	91.484	693.307	1026.531	-45.347	380.998	1474.985	24.629	462.366	863.851	163.948	404.403	933.423	147.392	237.606	922.221	403.618	177.215	316.759	-45.044	349.012	1190.125	20.957	145.984	410.496	-72.923	402.612	414.762	372.917	238.879	482.096	97.294	259.565	1471.680	365.273	177.330	427.164	-127.663	594.464	908.093	-73.765	214.817	1485.722	175.141	333.369	74.418	111.891	371.156	58.486	-6.510	220.097	853.018	-230.271	312.577	1107.548	-177.960	97.796	1289.399	-74.980	343.557	1054.574	-24.064	307.496	45.539
1214	3.03250	75.047	693.555	1025.835	-56.347	381.246	1474.637	14.756	463.105	863.357	153.691	404.470	933.247	137.501	238.587	921.978	383.595	177.195	310.377	-55.909	348.585	1189.682	2.844	146.788	411.738	-77.041	403.224	411.397	357.013	239.611	476.007	86.801	260.386	1471.456	347.998	177.846	421.605	-143.607	591.043	909.302	-84.183	215.052	1485.393	174.813	333.338	75.298	111.720	371.101	58.645	-16.482	220.055	852.305	-241.072	312.056	1106.772	-188.087	97.886	1289.241	-85.545	342.976	1054.120	-23.973	307.433	45.578
1215	3.03500	58.752	693.646	1025.309	-67.452	381.464	1474.415	4.148	463.522	862.695	143.295	404.534	933.107	127.645	239.600	921.630	363.281	177.311	304.136	-66.702	348.172	1189.346	-15.163	147.721	413.338	-80.966	403.779	408.157	341.219	240.354	470.145	76.271	261.198	1471.329	330.566	178.387	416.011	-159.462	587.497	910.745	-94.431	214.920	1485.237	174.415	333.297	76.496	111.412	371.088	58.907	-26.598	219.767	851.690	-251.787	311.431	1105.996	-198.381	97.798	1289.185	-96.080	342.372	1053.682	-23.852	307.342	45.638
1216	3.03750	42.511	693.816	1025.090	-78.481	381.639	1474.302	-6.001	464.292	862.136	132.833	404.867	933.089	117.594	240.445	921.651	342.849	177.530	297.718	-77.515	347.815	1189.186	-33.021	148.563	414.964	-84.747	404.465	404.834	325.812	240.889	464.366	65.746	261.990	1471.338	313.150	178.970	410.217	-175.174	583.860	912.541	-104.884	215.177	1485.080	173.919	333.398	77.922	111.071	371.091	59.270	-37.103	219.054	851.574	-262.364	310.685	1105.225	-208.469	97.911	1289.216	-106.574	341.794	1053.498	-23.741	307.278	45.650
1217	3.04000	26.326	693.824	1024.897	-89.430	381.828	1474.261	-16.566	464.633	862.062	122.248	405.212	933.255	107.672	241.295	921.560	322.414	177.805	291.081	-88.368	347.464	1189.186	-50.784	149.458	416.869	-88.324	404.991	401.599	309.745	241.726	457.809	55.239	262.685	1471.498	295.816	179.672	404.396	-190.713	580.308	914.707	-115.159	215.125	1485.086	173.450	333.489	79.391	110.732	371.093	59.796	-47.110	218.814	851.586	-272.941	310.084	1104.583	-218.604	97.946	1289.368	-116.991	341.178	1053.342	-23.693	307.287	45.608
1218	3.04250	10.241	693.843	1025.005	-100.391	382.080	1474.383	-27.224	465.026	861.941	111.536	405.661	933.438	97.555	242.079	921.768	301.755	178.096	284.422	-99.345	347.009	1189.085	-68.273	150.349	419.065	-91.855	405.451	398.306	293.856	242.488	451.141	44.727	263.511	1471.660	278.475	180.393	398.286	-206.101	576.623	916.942	-125.469	215.134	1485.228	172.887	333.618	80.962	110.449	371.070	60.423	-56.899	218.445	851.917	-283.506	309.426	1103.925	-228.765	97.898	1289.683	-127.481	340.642	1053.244	-23.742	307.294	45.517
1219	3.04500	-5.725	693.881	1025.242	-111.429	382.210	1474.575	-37.521	465.651	861.907	100.783	406.244	933.813	87.380	242.724	922.260	280.974	178.592	277.656	-110.268	346.703	1189.330	-85.596	151.161	421.366	-95.491	405.830	395.347	277.944	243.339	444.390	34.206	264.293	1472.026	261.014	181.145	392.267	-221.280	572.916	919.495	-136.050	215.569	1485.351	172.275	333.597	82.809	110.154	371.019	61.346	-66.849	218.011	852.464	-293.945	308.829	1103.468	-238.666	97.921	1289.938	-138.018	339.987	1053.306	-23.846	307.282	45.335
1220	3.04750	-21.660	693.747	1025.634	-122.439	382.349	1474.846	-49.667	465.108	861.854	91.992	406.723	934.433	77.206	243.536	922.511	259.833	178.864	270.938	-121.166	346.381	1189.527	-103.204	151.602	424.225	-99.124	406.034	392.400	261.896	244.192	437.473	23.698	265.017	1472.484	243.543	182.019	385.877	-236.238	569.114	922.190	-146.224	215.328	1485.710	171.546	333.762	84.621	109.899	371.068	62.233	-76.955	217.535	853.205	-304.292	308.045	1102.907	-248.635	98.020	1290.244	-148.512	339.402	1053.364	-24.013	307.269	45.179
1221	3.05000	-37.976	693.535	1026.128	-133.353	382.615	1475.271	-59.296	466.125	862.325	80.231	407.434	934.881	66.894	244.211	923.103	239.544	180.041	264.104	-132.054	346.081	1190.035	-120.131	152.533	426.898	-102.844	406.176	389.781	245.216	245.129	429.487	13.147	265.737	1473.005	226.005	182.990	379.554	-251.131	565.317	925.072	-156.443	215.466	1486.219	170.791	333.842	86.677	109.442	371.225	63.361	-87.107	217.075	854.194	-314.618	307.429	1102.571	-258.784	98.107	1290.754	-159.133	338.752	1053.690	-24.178	307.244	44.973
1222	3.05250	-53.653	693.418	1026.792	-144.348	382.772	1475.867	-70.335	466.283	862.656	68.168	408.133	935.412	56.502	245.018	923.766	217.090	180.723	256.910	-142.961	345.791	1190.585	-136.795	153.410	429.687	-106.949	406.059	387.476	229.259	246.487	422.865	2.519	266.332	1473.583	208.439	183.969	372.806	-265.674	561.644	928.422	-166.857	215.426	1486.776	169.969	334.132	88.817	108.912	371.369	64.655	-97.260	216.563	855.268	-324.861	306.727	1102.218	-268.732	98.239	1291.215	-169.742	338.129	1054.074	-24.243	307.207	44.828
1223	3.05500	-69.182	693.209	1027.724	-155.355	382.833	1476.538	-79.968	467.057	862.614	56.728	408.829	936.224	45.926	245.655	924.625	195.577	181.501	249.985	-153.883	345.508	1191.220	-153.086	154.466	432.400	-111.503	405.774	385.630	212.967	247.544	415.355	-8.031	266.995	1474.438	190.516	184.902	365.890	-280.095	557.907	931.887	-177.278	215.434	1487.453	169.092	334.625	90.966	108.191	371.627	66.069	-107.526	216.059	856.513	-335.022	305.940	1101.788	-278.744	98.295	1291.789	-180.461	337.336	1054.705	-24.253	307.123	44.703
1224	3.05750	-84.615	692.941	1028.725	-166.290	383.009	1477.254	-92.673	466.280	863.455	45.461	409.434	937.164	35.442	246.421	925.423	173.963	182.449	242.922	-164.838	345.300	1192.016	-169.654	155.170	435.741	-116.750	405.190	384.591	196.544	248.557	407.776	-18.538	267.739	1475.303	172.729	185.923	358.882	-294.350	554.245	935.447	-187.616	215.448	1488.267	168.145	335.045	93.630	107.636	372.058	67.445	-117.741	215.764	857.956	-345.149	305.173	1101.675	-288.690	98.443	1292.470	-191.137	336.646	1055.276	-24.238	307.084	44.655
1225	3.06000	-99.938	692.576	1029.880	-177.282	383.130	1478.122	-104.594	466.156	864.376	34.131	410.272	938.202	24.758	247.141	926.488	152.073	183.447	235.929	-175.843	345.034	1192.972	-185.723	156.084	438.848	-122.530	404.305	384.129	180.035	249.632	399.715	-29.030	268.400	1476.280	154.727	186.979	351.740	-308.438	550.580	939.206	-197.944	215.420	1489.249	167.368	335.600	95.848	106.695	372.348	69.376	-128.102	215.382	859.432	-355.157	304.572	1101.701	-298.710	98.449	1293.234	-201.888	335.999	1056.065	-24.220	306.995	44.568
1226	3.06250	-115.054	692.286	1031.149	-188.272	383.142	1479.110	-115.816	466.294	864.571	22.679	410.962	939.341	13.833	248.030	927.847	130.012	184.567	229.002	-186.793	344.880	1194.062	-201.652	157.111	442.021	-128.482	403.325	383.745	163.588	250.796	391.874	-39.606	268.944	1477.299	136.655	188.171	344.389	-322.293	546.932	943.183	-208.382	215.337	1490.352	166.217	336.222	98.737	106.117	372.968	71.108	-138.532	215.089	861.118	-365.146	303.616	1101.470	-308.642	98.512	1294.062	-212.640	335.184	1057.135	-24.208	306.882	44.472
1227	3.06500	-129.498	692.030	1032.701	-199.229	383.285	1480.220	-127.483	465.981	865.570	11.016	411.796	940.575	3.063	248.456	929.144	107.578	185.779	221.992	-197.808	344.670	1195.230	-217.232	158.223	445.165	-134.295	402.483	383.621	146.874	251.913	383.878	-50.176	269.564	1478.444	118.406	189.305	336.967	-335.958	543.397	947.286	-218.738	215.447	1491.489	165.345	336.845	101.168	105.242	373.510	73.154	-148.941	214.879	862.816	-375.134	302.924	1101.577	-318.622	98.558	1294.916	-223.482	334.544	1058.121	-24.218	306.791	44.382
1228	3.06750	-144.272	691.606	1034.233	-210.257	383.235	1481.409	-138.997	466.087	866.423	-0.638	412.588	941.847	-7.837	249.068	930.543	84.392	186.773	215.222	-208.770	344.520	1196.459	-232.637	159.358	448.481	-139.960	401.790	383.718	130.133	252.530	376.271	-60.740	270.072	1479.725	99.898	190.501	329.492	-349.481	539.919	951.548	-229.141	215.409	1492.689	164.054	337.581	103.683	104.336	373.830	75.127	-159.637	214.738	864.649	-385.059	302.116	1101.717	-328.512	98.591	1295.856	-234.414	333.868	1059.609	-24.294	306.684	44.260
1229	3.07000	-158.926	691.181	1035.861	-221.224	383.281	1482.698	-150.892	466.024	867.422	-12.339	413.424	943.081	-18.680	249.639	931.899	62.159	188.337	208.381	-219.792	344.367	1197.918	-247.792	160.381	451.911	-145.454	401.075	383.892	112.524	253.338	367.876	-71.329	270.657	1481.150	81.268	191.717	321.887	-362.748	536.450	955.783	-239.493	215.347	1493.923	162.766	338.258	106.836	103.277	374.482	77.225	-170.257	214.668	866.531	-394.855	301.342	1102.090	-338.517	98.480	1296.893	-245.564	333.644	1061.311	-24.380	306.554	44.132
1230	3.07250	-173.392	690.768	1037.649	-232.255	383.278	1484.094	-162.738	465.627	868.472	-24.147	414.214	944.510	-29.590	250.215	933.440	41.019	190.328	201.442	-230.829	344.230	1199.384	-262.512	161.232	455.522	-150.516	400.731	384.244	95.282	254.425	359.533	-81.893	271.304	1482.573	62.452	193.008	314.300	-375.826	533.088	960.306	-249.903	215.256	1495.373	161.319	339.233	109.921	102.209	375.343	79.336	-181.028	214.626	868.471	-404.669	300.536	1102.266	-348.398	98.378	1297.936	-256.546	333.122	1062.974	-24.473	306.451	44.023
1231	3.07500	-187.612	690.325	1039.503	-243.299	383.188	1485.577	-174.650	465.403	869.641	-35.972	415.223	945.783	-40.461	250.925	935.143	17.705	192.151	194.882	-241.859	344.058	1200.988	-277.397	162.311	459.091	-155.317	400.615	384.687	77.756	255.390	351.119	-92.443	271.874	1484.107	43.379	194.318	306.664	-388.790	529.796	964.893	-260.315	215.089	1496.934	159.592	340.482	112.985	100.986	376.156	81.478	-191.850	214.596	870.460	-414.464	299.700	1102.731	-358.372	98.275	1299.076	-267.535	332.592	1064.667	-24.561	306.339	43.907
1232	3.07750	-201.796	689.864	1041.401	-254.308	383.218	1487.165	-186.459	465.202	870.794	-47.835	416.196	947.276	-51.491	251.473	936.916	-6.248	194.007	188.370	-252.958	343.932	1202.696	-292.069	163.157	462.678	-159.761	400.713	385.028	60.051	256.420	342.740	-103.010	272.404	1485.713	24.078	195.613	298.995	-401.497	526.645	969.527	-270.679	215.003	1498.531	157.486	342.030	116.173	99.508	377.178	83.698	-202.748	214.552	872.580	-424.208	298.905	1103.138	-368.369	98.092	1300.249	-278.460	332.088	1066.433	-24.622	306.262	43.837
1233	3.08000	-215.731	689.399	1043.481	-265.341	383.120	1488.825	-198.305	465.091	871.905	-59.948	417.193	948.835	-62.584	252.148	938.700	-30.459	195.985	182.190	-264.066	343.821	1204.512	-306.596	164.235	466.126	-163.918	401.016	385.586	42.160	257.422	334.062	-113.671	272.881	1487.479	4.545	196.939	291.257	-414.091	523.548	974.326	-280.934	214.886	1500.117	155.543	343.704	119.716	97.970	378.196	86.132	-213.598	214.457	874.678	-434.038	298.193	1103.744	-378.383	97.823	1301.373	-289.454	331.662	1068.382	-24.688	306.180	43.828
1234	3.08250	-229.582	688.966	1045.554	-276.358	383.104	1490.539	-210.344	464.972	873.039	-72.028	418.175	950.320	-73.667	252.776	940.518	-54.189	198.130	175.924	-275.110	343.738	1206.391	-321.246	165.430	469.474	-167.769	401.553	386.122	23.992	258.420	325.539	-124.294	273.309	1489.207	-15.447	198.279	283.811	-426.543	520.564	979.175	-291.429	214.805	1501.967	153.405	345.151	123.189	96.408	379.400	88.460	-224.680	214.420	876.960	-443.898	298.369	1104.844	-388.333	97.503	1302.575	-300.455	331.247	1070.289	-24.640	306.055	43.785
1235	3.08500	-243.191	688.463	1047.710	-287.415	382.917	1492.308	-222.251	464.971	874.313	-84.002	419.150	951.958	-84.721	253.589	942.465	-78.239	200.456	169.849	-286.248	343.661	1208.427	-335.389	166.449	472.845	-171.708	402.069	386.685	5.548	259.622	316.761	-134.886	273.846	1491.075	-35.669	199.581	276.125	-438.856	517.538	984.396	-301.813	214.511	1503.763	151.039	346.737	126.749	94.581	380.665	91.152	-236.199	214.519	879.650	-453.652	297.825	1105.566	-398.336	97.166	1303.903	-311.433	330.819	1072.329	-24.722	305.944	43.752
1236	3.08750	-256.706	688.036	1049.966	-298.418	382.891	1494.118	-234.335	464.927	875.493	-96.344	420.175	953.432	-95.882	254.279	944.404	-103.178	202.956	163.749	-297.357	343.621	1210.446	-349.391	167.457	476.271	-175.503	402.744	387.437	-12.897	260.437	308.344	-145.510	274.315	1492.886	-55.974	201.027	268.364	-450.869	514.776	989.201	-312.222	214.364	1505.700	148.463	348.553	130.471	92.705	381.972	93.928	-247.666	214.521	882.136	-463.225	295.925	1106.073	-408.367	96.733	1305.266	-322.400	330.478	1074.474	-24.964	305.865	43.721
1237	3.09000	-270.064	687.565	1052.244	-309.481	382.679	1496.089	-246.524	464.967	876.797	-108.763	421.253	955.044	-107.128	255.073	946.431	-127.258	205.099	158.180	-308.500	343.580	1212.567	-363.250	168.475	479.569	-179.717	403.501	388.344	-31.721	261.654	299.461	-156.111	274.809	1494.796	-76.423	202.480	260.536	-462.795	512.215	994.148	-322.633	214.145	1507.662	145.692	350.246	134.279	90.557	383.401	96.810	-258.700	214.863	884.518	-473.110	296.289	1107.411	-418.295	96.172	1306.575	-333.411	330.122	1076.667	-25.242	305.822	43.692
1238	3.09250	-283.238	687.234	1054.556	-320.531	382.591	1498.045	-258.769	464.892	878.243	-121.301	422.411	956.596	-118.297	255.896	948.506	-151.830	207.569	152.546	-319.636	343.530	1214.785	-376.855	169.539	482.740	-183.673	404.347	389.455	-50.801	262.542	290.799	-166.771	275.249	1496.802	-97.187	203.847	252.787	-474.468	509.753	999.004	-332.986	213.885	1509.401	142.721	352.164	138.068	88.340	384.979	99.726	-270.113	215.006	887.147	-482.891	295.634	1108.568	-428.225	95.728	1307.929	-344.484	329.872	1078.733	-25.501	305.702	43.689
1239	3.09500	-296.342	686.864	1056.995	-331.543	382.444	1500.016	-271.068	464.843	879.731	-133.910	423.459	958.245	-129.505	256.679	950.657	-176.605	210.224	146.985	-330.769	343.451	1216.895	-390.268	170.677	485.839	-187.443	405.327	390.840	-70.991	262.984	281.931	-177.471	275.634	1498.727	-118.156	205.337	245.223	-486.107	507.378	1003.895	-343.517	213.699	1511.429	139.620	353.974	142.160	85.827	386.545	102.866	-281.260	215.137	889.743	-492.689	295.061	1109.642	-438.147	95.039	1309.156	-355.559	329.699	1081.016	-25.795	305.655	43.624
1240	3.09750	-309.256	686.539	1059.433	-342.491	382.344	1502.068	-283.473	464.772	881.298	-146.627	424.660	959.956	-140.711	257.663	953.036	-201.477	212.776	141.716	-342.009	343.442	1219.203	-403.543	171.739	488.950	-191.725	406.426	392.520	-90.550	263.831	273.209	-188.066	276.011	1500.642	-139.582	206.833	237.549	-497.539	505.051	1008.735	-353.940	213.608	1513.368	136.226	355.881	145.917	83.117	388.178	106.040	-292.728	215.359	892.357	-502.468	294.334	1110.876	-447.865	94.239	1310.335	-366.758	329.460	1083.341	-25.944	305.496	43.762
1241	3.10000	-322.014	686.305	1061.828	-353.602	382.129	1504.125	-295.976	464.521	882.983	-159.333	425.844	961.683	-151.895	258.555	955.314	-226.250	215.163	136.998	-353.081	343.322	1221.486	-416.451	172.989	491.644	-195.968	407.786	394.411	-110.444	264.780	264.493	-198.710	276.492	1502.716	-161.137	208.309	229.945	-508.846	502.992	1013.532	-364.448	213.401	1515.310	132.510	357.992	150.028	80.121	389.876	109.418	-304.206	215.674	895.265	-512.272	293.625	1112.058	-457.869	93.533	1311.738	-377.900	329.471	1085.674	-26.262	305.540	43.731
1242	3.10250	-334.705	686.023	1064.380	-364.593	382.024	1506.162	-308.472	464.350	884.548	-172.100	427.018	963.576	-163.124	259.408	957.622	-251.560	217.567	132.221	-364.251	343.273	1223.775	-429.418	174.027	494.376	-200.601	408.985	396.596	-130.434	265.755	255.691	-209.418	276.851	1504.635	-183.247	209.596	222.394	-520.006	500.894	1018.379	-374.963	213.312	1517.259	128.480	359.853	154.068	77.012	391.560	112.797	-315.790	215.971	898.173	-522.075	293.055	1113.483	-467.815	92.721	1313.176	-389.198	329.196	1087.994	-26.655	305.664	43.794
1243	3.10500	-347.338	685.786	1066.915	-375.595	381.836	1508.253	-321.079	464.134	886.190	-184.969	428.105	965.340	-174.422	260.222	960.118	-276.790	220.163	127.841	-375.464	343.332	1226.193	-442.087	175.130	496.887	-205.594	410.158	399.358	-151.839	267.063	246.806	-220.034	277.237	1506.695	-205.224	211.061	215.213	-531.117	498.961	1023.085	-385.462	213.070	1519.288	124.339	362.215	158.343	73.649	393.256	116.136	-327.465	216.272	901.121	-532.088	292.539	1114.957	-477.670	91.964	1314.599	-400.461	329.055	1090.219	-27.008	305.770	43.788
1244	3.10750	-359.819	685.684	1069.427	-386.605	381.691	1510.325	-333.697	463.799	887.882	-197.771	429.252	967.149	-185.771	261.119	962.321	-302.332	222.962	123.595	-386.714	343.330	1228.577	-454.310	176.334	499.097	-210.541	411.711	401.880	-171.863	267.542	238.441	-228.630	278.195	1508.398	-227.248	212.718	207.966	-542.072	497.082	1027.771	-395.966	212.915	1521.209	119.763	364.153	162.514	69.871	394.993	119.637	-338.989	216.621	904.047	-542.104	292.046	1116.451	-487.582	91.096	1315.963	-411.710	328.938	1092.501	-27.465	305.971	43.837
1245	3.11000	-372.175	685.539	1071.940	-397.655	381.516	1512.387	-346.475	463.397	889.624	-211.018	430.754	969.213	-197.131	261.959	964.730	-328.111	225.951	119.526	-397.994	343.306	1231.023	-466.418	177.476	501.225	-215.581	413.291	404.608	-192.931	268.561	229.914	-239.185	278.489	1510.370	-249.737	214.381	201.071	-552.939	495.333	1032.337	-406.487	212.671	1523.041	114.838	366.167	166.774	66.307	396.186	122.906	-350.607	216.957	906.935	-551.590	290.948	1117.929	-497.544	90.122	1317.503	-423.068	328.777	1094.921	-27.979	306.261	43.917
1246	3.11250	-384.480	685.477	1074.568	-408.654	381.377	1514.444	-359.205	462.959	891.243	-223.637	431.658	970.902	-206.986	263.047	966.761	-353.828	228.593	115.898	-409.245	343.376	1233.441	-478.174	178.675	503.112	-220.719	414.933	407.436	-213.972	269.788	221.747	-249.810	278.848	1512.286	-272.322	216.065	194.270	-563.764	493.667	1036.933	-417.157	212.810	1524.894	109.662	368.111	170.742	62.315	397.464	126.090	-362.328	217.183	909.776	-561.497	290.318	1119.433	-507.365	89.270	1318.928	-434.444	328.685	1097.249	-28.634	306.612	44.084
1247	3.11500	-396.791	685.487	1077.228	-419.702	381.200	1516.484	-371.964	462.557	892.916	-236.502	432.870	972.710	-217.978	263.931	968.800	-379.483	231.284	112.490	-420.581	343.371	1235.881	-489.819	179.809	504.863	-226.037	416.685	410.299	-235.430	270.835	213.379	-260.453	279.218	1514.229	-294.984	217.673	187.749	-574.392	492.103	1041.335	-427.696	212.545	1526.705	104.198	370.103	174.968	57.562	399.144	129.323	-373.901	217.492	912.652	-571.435	289.759	1121.133	-517.229	88.312	1320.395	-445.837	328.547	1099.652	-29.247	306.710	44.265
1248	3.11750	-408.847	685.412	1079.692	-430.755	381.098	1518.513	-384.671	462.103	894.547	-249.413	434.086	974.568	-229.492	264.841	970.992	-405.227	233.888	109.568	-431.845	343.451	1238.285	-501.275	180.981	506.584	-231.422	418.482	413.192	-257.682	272.676	205.311	-271.258	279.524	1516.092	-318.007	219.354	181.344	-584.977	490.629	1045.678	-438.181	212.474	1528.586	98.386	372.020	179.010	52.364	400.819	132.391	-385.429	217.764	915.389	-581.293	288.932	1122.719	-527.160	87.349	1321.946	-457.307	328.387	1101.893	-30.569	307.614	44.579
1249	3.12000	-420.977	685.435	1082.345	-441.726	380.943	1520.441	-397.528	461.536	896.229	-262.217	435.268	976.579	-241.026	265.672	973.086	-431.038	236.352	106.947	-443.564	343.820	1240.984	-512.657	182.120	508.082	-236.918	420.396	416.246	-279.763	274.087	197.272	-282.023	279.736	1517.906	-341.217	221.124	175.277	-595.561	489.289	1049.945	-448.667	211.895	1530.671	92.252	374.024	183.150	46.897	402.499	135.305	-397.219	217.950	918.130	-591.176	288.299	1124.536	-536.886	86.476	1323.507	-468.779	328.288	1104.190	-31.752	308.012	44.936
1250	3.12250	-433.028	685.559	1084.988	-452.826	380.754	1522.384	-410.247	461.001	897.746	-275.043	436.466	978.239	-252.774	266.426	975.205	-456.901	238.748	104.487	-454.472	343.555	1243.039	-523.914	183.274	509.395	-242.626	422.225	419.345	-302.089	275.364	189.430	-292.808	280.036	1519.695	-364.500	222.871	169.403	-605.959	487.859	1054.103	-459.413	212.053	1532.268	85.966	375.997	187.450	41.234	404.146	138.227	-408.677	218.168	920.719	-601.071	287.697	1126.353	-546.766	85.456	1324.854	-480.253	328.050	1106.418	-33.234	308.552	45.372
1251	3.12500	-444.972	685.701	1087.468	-463.831	380.720	1524.263	-422.992	460.481	899.279	-288.082	437.700	979.888	-264.471	267.093	977.240	-482.717	241.036	102.565	-465.801	343.634	1245.445	-535.107	184.383	510.641	-248.379	424.086	422.487	-324.743	277.202	181.719	-303.665	280.325	1521.398	-387.909	224.653	163.834	-616.377	486.625	1058.077	-470.007	211.895	1533.880	79.664	378.002	191.692	35.498	405.798	141.198	-420.161	218.350	923.449	-610.874	286.943	1128.044	-556.608	84.469	1326.307	-491.778	327.943	1108.607	-35.034	309.111	46.096
1252	3.12750	-456.846	685.829	1090.032	-474.899	380.302	1526.011	-435.703	460.015	900.776	-300.835	438.903	981.626	-276.158	267.730	979.356	-508.475	243.172	100.850	-477.115	343.728	1247.750	-546.484	185.318	511.815	-254.305	425.969	425.616	-347.656	278.815	174.357	-314.428	280.697	1523.022	-411.528	226.387	158.541	-626.743	485.471	1061.953	-480.721	211.636	1535.390	73.341	379.942	196.227	29.801	407.306	144.399	-431.817	218.432	925.991	-620.722	286.203	1129.861	-566.443	83.448	1327.781	-503.369	327.689	1110.748	-37.585	309.682	47.222
1253	3.13000	-468.766	686.013	1092.498	-485.900	380.290	1527.728	-448.348	459.586	902.254	-313.503	439.970	983.183	-287.899	268.478	981.390	-534.064	245.185	99.412	-488.450	343.853	1250.052	-557.563	186.421	512.768	-260.361	427.813	428.768	-370.699	280.392	167.199	-325.273	280.967	1524.536	-435.043	228.064	153.559	-637.116	484.319	1065.745	-491.171	211.265	1537.256	67.007	381.966	200.819	24.263	408.819	147.934	-443.353	218.404	928.517	-630.564	285.490	1131.694	-576.262	82.492	1329.342	-514.870	327.565	1112.809	-40.558	309.998	48.563
1254	3.13250	-480.593	686.226	1094.980	-496.989	380.163	1529.402	-460.951	459.177	903.645	-326.075	441.144	984.770	-299.626	269.046	983.246	-559.604	246.992	98.339	-499.777	343.964	1252.311	-568.591	187.431	513.658	-266.642	429.670	432.007	-394.132	281.985	159.763	-336.171	281.223	1525.913	-459.092	230.056	149.044	-647.334	483.333	1069.380	-501.841	211.051	1538.741	60.668	383.979	205.573	18.923	410.221	151.748	-454.771	218.369	930.957	-640.304	284.695	1133.612	-585.956	81.500	1330.710	-526.422	327.326	1114.755	-43.282	309.977	50.184
1255	3.13500	-492.312	686.459	1097.361	-508.023	380.096	1530.970	-473.562	458.794	905.086	-338.577	442.211	986.262	-311.410	269.655	985.297	-585.206	248.545	97.636	-511.163	344.210	1254.564	-579.360	188.623	514.172	-273.126	431.457	435.162	-417.520	283.683	152.947	-346.450	282.621	1527.311	-482.954	231.675	144.828	-657.722	482.322	1072.830	-512.664	211.332	1539.951	54.332	385.819	210.583	13.510	411.788	156.067	-466.137	218.493	933.168	-650.141	284.029	1135.405	-595.777	80.527	1332.170	-538.058	327.158	1116.594	-45.860	310.278	52.019
1256	3.13750	-503.999	686.724	1099.698	-519.108	380.030	1532.436	-486.070	458.363	906.536	-351.072	443.302	987.715	-323.117	270.338	986.956	-610.614	249.904	97.258	-522.543	344.283	1256.612	-589.976	189.730	514.604	-279.901	433.196	438.332	-441.064	285.588	146.665	-357.933	281.794	1528.492	-506.832	233.251	140.691	-668.073	481.609	1076.304	-523.289	211.258	1541.204	47.906	387.600	215.910	8.200	413.464	160.631	-477.547	218.356	935.352	-659.978	283.192	1137.261	-605.554	79.510	1333.592	-549.706	326.892	1118.465	-48.456	311.243	53.945
1257	3.14000	-515.684	686.964	1101.946	-530.168	379.912	1533.814	-498.456	457.838	908.044	-363.383	444.317	988.951	-334.817	270.985	989.037	-635.902	251.213	97.237	-533.857	344.367	1258.685	-600.488	190.836	514.882	-286.949	434.756	441.418	-464.744	287.475	140.875	-368.869	282.123	1529.628	-530.592	234.841	136.989	-678.331	480.827	1079.486	-534.017	211.180	1542.463	41.553	389.142	221.319	2.773	415.223	165.418	-488.979	218.357	937.656	-669.773	282.450	1139.017	-615.271	78.585	1334.893	-561.445	326.672	1120.169	-51.080	312.740	56.033
1258	3.14250	-527.247	687.311	1104.035	-541.169	379.923	1535.095	-510.784	457.504	909.517	-375.563	445.371	990.239	-346.510	271.658	990.805	-661.029	252.517	97.507	-545.198	344.467	1260.661	-610.732	192.017	514.877	-294.304	436.071	444.437	-488.379	289.407	135.224	-379.922	282.221	1530.701	-554.447	236.398	133.826	-688.602	480.083	1082.495	-544.711	211.140	1543.611	35.172	390.785	227.005	-2.872	417.058	170.549	-500.129	218.432	939.424	-679.590	281.699	1140.839	-625.042	77.681	1336.350	-573.224	326.491	1121.844	-53.533	314.958	58.115
